fetch_date,period,rank,code,name,d1,d5,d10,d20,d60,d120,avg_vol_10d
2026-08-18,20,20,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,20,21,8415,大國鋼,-2.3,9.1,10.1,18.2,9.5,5.4,729.5
2026-08-18,20,22,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-18,20,23,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-18,20,24,9945,潤泰新,13.8,19.6,16.5,17.3,5.7,1,9955.2
2026-08-18,20,25,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,20,26,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,20,27,4938,和碩,-20.9,14.2,16.9,17.1,4.5,4.7,18787.5
2026-08-18,20,28,2006,東和鋼鐵,-11.3,-1.2,18,16.9,9.2,6.5,4639.2
2026-08-18,20,29,3056,富華新,15,9.6,17.1,16.8,15.5,13,693
2026-08-18,20,30,2607,榮運,22.8,14.3,12.7,16.5,4.1,0.6,547.8
2026-08-18,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-18,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-18,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-18,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-18,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-18,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-18,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-18,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-18,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-18,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-18,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-18,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-18,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-18,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-18,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,1,21,5880,合庫金,32,-16.1,-10.5,14.6,19.3,7.2,26215.4
2026-08-18,1,22,3708,上緯投控,32,12.4,17.2,5.4,-1.9,5.9,578.5
2026-08-18,1,23,2547,日勝生,31.9,-15.1,-0.4,8.5,3.3,-2.5,2888.7
2026-08-18,1,24,3008,大立光,31.7,13.7,7.3,2.5,-0.2,0,2363.8
2026-08-18,1,25,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,1,26,2537,聯上發,31,3.3,5.5,9,1.1,5.2,993.2
2026-08-18,1,27,3450,聯鈞,30.8,13.3,4.3,2.4,0.3,1.8,8968.2
2026-08-18,1,28,2206,三陽工業,30.7,-3.6,-4.3,10.7,14.9,14.2,880.6
2026-08-18,1,29,2359,所羅門,30.6,14.3,15.2,9.4,5.1,4,11978.4
2026-08-18,1,30,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-18,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-18,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-18,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-18,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-18,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-18,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-18,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
2026-08-18,5,20,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-18,5,21,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-18,5,22,2851,中再保,17.3,24.3,13.2,-2.2,-0.5,4.7,1619.7
2026-08-18,5,23,4306,炎洲,20.7,24.1,20.2,11.9,19,12.3,1243.8
2026-08-18,5,24,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,5,25,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,5,26,2501,國建,13.9,23.1,-1.2,0.2,3.3,3.3,1956
2026-08-18,5,27,1815,富喬,29.7,22.9,4.5,3.6,0.8,-0.5,20966.2
2026-08-18,5,28,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,5,29,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-18,5,30,2201,裕隆,6.3,20.6,8.4,5.2,7.5,4.7,2444.8
2026-08-18,10,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,10,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,10,3,2034,允強,11.5,14.3,30,6.9,9.5,3.6,1716.7
2026-08-18,10,4,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,10,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,10,6,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,10,7,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,10,8,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,10,9,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,10,10,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-18,10,11,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-18,10,12,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-18,10,13,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,10,14,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,10,15,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,10,16,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-18,10,17,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,10,18,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,10,19,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-18,10,20,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-18,10,21,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-18,10,22,3078,僑威,24.2,5.3,20.8,14.4,-5.1,-11.9,665.7
2026-08-18,10,23,1536,和大,10.6,8.6,20.7,7.7,0.4,-2.7,1718.3
2026-08-18,10,24,5351,鈺創,11.6,17.4,20.6,9,3.3,1.7,24838.8
2026-08-18,10,25,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,10,26,4306,炎洲,20.7,24.1,20.2,11.9,19,12.3,1243.8
2026-08-18,10,27,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,10,28,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-18,10,29,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-18,10,30,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-18,20,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,20,2,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,20,3,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,20,4,2002,中鋼,-48.9,-3.7,14.7,23.3,2.4,-3.2,47829.8
2026-08-18,20,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,20,6,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-18,20,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,20,8,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,20,9,2727,王品,19.2,-19.8,13,21.3,10.8,12.1,590.6
2026-08-18,20,10,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-18,20,11,3293,鈊象,-38,-8.5,9.6,20.5,8.7,8.3,1693.1
2026-08-18,20,12,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,20,13,2867,三商壽,2.7,19,17.9,19.5,22.1,22.8,13663.9
2026-08-18,20,14,3141,晶宏,-1.4,-4.4,18.8,19.4,1,1,1237.6
2026-08-18,20,15,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-18,20,16,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,20,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-18,20,18,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,20,19,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,20,20,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,20,21,8415,大國鋼,-2.3,9.1,10.1,18.2,9.5,5.4,729.5
2026-08-18,20,22,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-18,20,23,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-18,20,24,9945,潤泰新,13.8,19.6,16.5,17.3,5.7,1,9955.2
2026-08-18,20,25,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,20,26,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,20,27,4938,和碩,-20.9,14.2,16.9,17.1,4.5,4.7,18787.5
2026-08-18,20,28,2006,東和鋼鐵,-11.3,-1.2,18,16.9,9.2,6.5,4639.2
2026-08-18,20,29,3056,富華新,15,9.6,17.1,16.8,15.5,13,693
2026-08-18,20,30,2607,榮運,22.8,14.3,12.7,16.5,4.1,0.6,547.8
2026-08-18,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-18,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-18,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-18,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-18,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-18,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-18,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-18,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-18,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-18,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-18,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-18,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-18,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-18,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-18,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,1,21,5880,合庫金,32,-16.1,-10.5,14.6,19.3,7.2,26215.4
2026-08-18,1,22,3708,上緯投控,32,12.4,17.2,5.4,-1.9,5.9,578.5
2026-08-18,1,23,2547,日勝生,31.9,-15.1,-0.4,8.5,3.3,-2.5,2888.7
2026-08-18,1,24,3008,大立光,31.7,13.7,7.3,2.5,-0.2,0,2363.8
2026-08-18,1,25,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,1,26,2537,聯上發,31,3.3,5.5,9,1.1,5.2,993.2
2026-08-18,1,27,3450,聯鈞,30.8,13.3,4.3,2.4,0.3,1.8,8968.2
2026-08-18,1,28,2206,三陽工業,30.7,-3.6,-4.3,10.7,14.9,14.2,880.6
2026-08-18,1,29,2359,所羅門,30.6,14.3,15.2,9.4,5.1,4,11978.4
2026-08-18,1,30,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-18,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-18,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-18,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-18,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-18,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-18,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-18,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
2026-08-18,5,20,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-18,5,21,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-18,5,22,2851,中再保,17.3,24.3,13.2,-2.2,-0.5,4.7,1619.7
2026-08-18,5,23,4306,炎洲,20.7,24.1,20.2,11.9,19,12.3,1243.8
2026-08-18,5,24,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,5,25,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,5,26,2501,國建,13.9,23.1,-1.2,0.2,3.3,3.3,1956
2026-08-18,5,27,1815,富喬,29.7,22.9,4.5,3.6,0.8,-0.5,20966.2
2026-08-18,5,28,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,5,29,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-18,5,30,2201,裕隆,6.3,20.6,8.4,5.2,7.5,4.7,2444.8
2026-08-18,10,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,10,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,10,3,2034,允強,11.5,14.3,30,6.9,9.5,3.6,1716.7
2026-08-18,10,4,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,10,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,10,6,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,10,7,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,10,8,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,10,9,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,10,10,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-18,10,11,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-18,10,12,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-18,10,13,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,10,14,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,10,15,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,10,16,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-18,10,17,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,10,18,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,10,19,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-18,10,20,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-18,10,21,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-18,10,22,3078,僑威,24.2,5.3,20.8,14.4,-5.1,-11.9,665.7
2026-08-18,10,23,1536,和大,10.6,8.6,20.7,7.7,0.4,-2.7,1718.3
2026-08-18,10,24,5351,鈺創,11.6,17.4,20.6,9,3.3,1.7,24838.8
2026-08-18,10,25,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,10,26,4306,炎洲,20.7,24.1,20.2,11.9,19,12.3,1243.8
2026-08-18,10,27,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,10,28,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-18,10,29,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-18,10,30,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-18,20,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,20,2,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,20,3,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,20,4,2002,中鋼,-48.9,-3.7,14.7,23.3,2.4,-3.2,47829.8
2026-08-18,20,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,20,6,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-18,20,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,20,8,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,20,9,2727,王品,19.2,-19.8,13,21.3,10.8,12.1,590.6
2026-08-18,20,10,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-18,20,11,3293,鈊象,-38,-8.5,9.6,20.5,8.7,8.3,1693.1
2026-08-18,20,12,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,20,13,2867,三商壽,2.7,19,17.9,19.5,22.1,22.8,13663.9
2026-08-18,20,14,3141,晶宏,-1.4,-4.4,18.8,19.4,1,1,1237.6
2026-08-18,20,15,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-18,20,16,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,20,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-18,20,18,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,20,19,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,20,20,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,20,21,8415,大國鋼,-2.3,9.1,10.1,18.2,9.5,5.4,729.5
2026-08-18,20,22,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-18,20,23,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-18,20,24,9945,潤泰新,13.8,19.6,16.5,17.3,5.7,1,9955.2
2026-08-18,20,25,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-18,20,26,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-18,20,27,4938,和碩,-20.9,14.2,16.9,17.1,4.5,4.7,18787.5
2026-08-18,20,28,2006,東和鋼鐵,-11.3,-1.2,18,16.9,9.2,6.5,4639.2
2026-08-18,20,29,3056,富華新,15,9.6,17.1,16.8,15.5,13,693
2026-08-18,20,30,2607,榮運,22.8,14.3,12.7,16.5,4.1,0.6,547.8
2026-08-18,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-18,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-18,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-18,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-18,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-18,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-18,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-18,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-18,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-18,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-18,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-18,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-18,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-18,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-18,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-18,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,1,21,5880,合庫金,32,-16.1,-10.5,14.6,19.3,7.2,26215.4
2026-08-18,1,22,3708,上緯投控,32,12.4,17.2,5.4,-1.9,5.9,578.5
2026-08-18,1,23,2547,日勝生,31.9,-15.1,-0.4,8.5,3.3,-2.5,2888.7
2026-08-18,1,24,3008,大立光,31.7,13.7,7.3,2.5,-0.2,0,2363.8
2026-08-18,1,25,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,1,26,2537,聯上發,31,3.3,5.5,9,1.1,5.2,993.2
2026-08-18,1,27,3450,聯鈞,30.8,13.3,4.3,2.4,0.3,1.8,8968.2
2026-08-18,1,28,2206,三陽工業,30.7,-3.6,-4.3,10.7,14.9,14.2,880.6
2026-08-18,1,29,2359,所羅門,30.6,14.3,15.2,9.4,5.1,4,11978.4
2026-08-18,1,30,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-18,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-18,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-18,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-18,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-18,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-18,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-18,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-18,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-18,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-18,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-18,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-18,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-18,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-18,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-18,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-18,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-18,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-18,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-18,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
